shot_angle,shot_distance,keeper_angle,keeper_scope,keeper_scope_angle,keeper_distance,is_penalty,is_freekick,is_openplay,nearest_player_distance,blocking_players_count,blocking_player_mean_distance,teammates_count,keep_angle_by_shot_angle,scope_angle_by_shot_angle,body_part,season,is_goal
15.98,27.2,8.52,3.894,16.27,25.96,False,True,False,12.29,4,12.647499999999999,1,0.5331664580725907,1.018147684605757,Left Foot,2016/2017,False
14.4,30.78,7.3,4.2749999999999995,16.61,28.5,False,False,True,-1,0,-1,0,0.5069444444444444,1.1534722222222222,Left Foot,2016/2017,False
14.24,15.38,3.99,0.5115,9.18,3.41,False,False,True,-1,0,-1,0,0.28019662921348315,0.6446629213483146,Right Foot,2016/2017,False
58.88,7.06,0.14,0.9899999999999999,14.08,6.6,False,False,True,1.22,1,1.22,0,0.002377717391304348,0.23913043478260868,Other,2016/2017,False
31.25,13.83,17.02,1.8809999999999998,16.62,12.54,False,False,True,1.5,2,5.365,0,0.54464,0.53184,Left Foot,2016/2017,False
7.32,62.13,2.31,8.497499999999999,16.99,56.65,False,False,True,-1,0,-1,0,0.3155737704918033,2.32103825136612,Left Foot,2016/2017,False
42.52,10.16,27.62,1.3815000000000002,17.05,9.21,False,False,True,-1,0,-1,0,0.6495766698024459,0.4009877704609595,Head,2016/2017,False
27.41,16.4,18.38,2.3775,17.02,15.85,False,False,True,2.71,2,4.945,0,0.6705581904414447,0.6209412623130244,Left Foot,2016/2017,False
16.91,24.28,7.01,3.4170000000000003,15.65,22.78,False,False,True,14.56,3,16.31,1,0.41454760496747484,0.9254878769958604,Left Foot,2016/2017,False
61.76,5.8,28.67,0.6585,14.87,4.39,False,False,True,0.6,2,4.47,0,0.46421632124352336,0.24077072538860103,Head,2016/2017,False
48.44,7.61,30.81,1.035,13.49,6.9,False,False,True,3.68,1,3.68,0,0.6360445912469034,0.2784888521882742,Head,2016/2017,False
23.82,13.25,15.72,1.392,12.86,9.28,False,False,True,3.98,1,3.98,0,0.6599496221662469,0.5398824517212426,Left Foot,2016/2017,False
12.69,25.04,8.74,3.516,11.54,23.44,False,False,True,2.61,1,2.61,0,0.6887312844759653,0.9093774625689519,Left Foot,2016/2017,False
20.2,22.43,10.62,3.1845,17.03,21.23,False,False,True,5.71,4,7.35,1,0.5257425742574258,0.8430693069306932,Right Foot,2016/2017,False
45.02,9.59,23.72,1.317,16.91,8.78,False,False,True,1.42,1,1.42,0,0.5268769435806308,0.3756108396268325,Head,2016/2017,False
13.37,33.36,2.56,4.719,16.42,31.46,False,False,True,10.44,1,10.44,0,0.19147344801795066,1.2281226626776367,Right Foot,2016/2017,False
28.68,14.46,5.73,1.746,16.59,11.64,False,False,True,3.37,2,8.87,0,0.1997907949790795,0.5784518828451883,Right Foot,2016/2017,False
11.5,29.81,5.38,4.281,12.9,28.54,False,True,False,9.79,3,10.31,0,0.4678260869565217,1.1217391304347826,Right Foot,2016/2017,False
18.26,18.98,12.9,2.166,13.85,14.44,False,False,True,9.42,1,9.42,0,0.7064622124863088,0.7584884994523547,Right Foot,2016/2017,False
41.9,10.34,39.82,0.24449999999999997,16.81,1.63,False,False,True,-1,0,-1,0,0.9503579952267304,0.40119331742243436,Right Foot,2016/2017,False
25.31,16.98,5.75,1.224,13.94,8.16,False,False,True,11.83,2,14.079999999999998,0,0.22718293164757014,0.5507704464638483,Head,2016/2017,True
11.98,35.18,5.76,5.111999999999999,15.84,34.08,False,True,False,11.87,2,12.085,1,0.4808013355592654,1.32220367278798,Left Foot,2016/2017,False
20.51,22.01,16.91,3.12,17.06,20.8,False,False,True,2.24,6,10.014999999999999,1,0.8244758654314968,0.8317893710385177,Left Foot,2016/2017,False
33.34,13.1,6.69,1.2389999999999999,15.95,8.26,False,False,True,4.1,1,4.1,0,0.2006598680263947,0.4784043191361727,Left Foot,2016/2017,True
11.0,21.75,5.98,2.742,9.24,18.28,False,False,True,-1,0,-1,0,0.5436363636363637,0.84,Left Foot,2016/2017,False
15.53,23.54,10.46,3.0375,14.29,20.25,False,False,True,3.28,1,3.28,0,0.6735350933676756,0.9201545396007726,Right Foot,2016/2017,False
16.2,24.27,6.4,3.3494999999999995,15.08,22.33,False,False,True,3.66,1,3.66,0,0.39506172839506176,0.9308641975308642,Left Foot,2016/2017,False
9.81,12.81,78.85,0.141,14.54,0.94,False,False,True,10.31,1,10.31,0,8.037716615698265,1.4821610601427113,Right Foot,2016/2017,False
30.22,9.92,22.2,1.3155,9.93,8.77,False,False,True,-1,0,-1,0,0.7346128391793514,0.328590337524818,Head,2016/2017,False
18.23,18.61,3.6,1.9004999999999999,11.77,12.67,False,False,True,2.88,2,4.83,0,0.1974766867800329,0.6456390565002742,Right Foot,2016/2017,False
20.91,21.59,9.58,3.024,17.02,20.16,False,False,True,-1,0,-1,0,0.4581539933046389,0.8139646102343376,Left Foot,2016/2017,False
18.47,24.55,10.03,3.4905,17.01,23.27,False,False,True,6.91,2,9.254999999999999,1,0.5430427720628046,0.9209528965890635,Left Foot,2016/2017,False
23.3,18.47,6.15,2.595,16.69,17.3,False,False,True,10.39,2,10.57,1,0.26394849785407726,0.7163090128755365,Right Foot,2016/2017,False
18.54,13.79,5.5,1.56,10.69,10.4,False,False,True,2.12,1,2.12,0,0.296655879180151,0.5765911542610572,Right Foot,2016/2017,False
11.97,24.13,4.97,3.183,11.21,21.22,False,False,True,11.66,1,11.66,0,0.4152046783625731,0.9365079365079365,Left Foot,2016/2017,False
27.73,15.97,8.79,0.46499999999999997,16.49,3.1,False,False,True,-1,0,-1,0,0.31698521456905876,0.5946628200504868,Head,2016/2017,True
8.65,10.77,30.25,0.309,6.79,2.06,False,False,True,-1,0,-1,0,3.497109826589595,0.784971098265896,Left Foot,2016/2017,True
20.79,18.28,8.97,2.4375,14.19,16.25,False,False,True,2.19,1,2.19,0,0.4314574314574315,0.6825396825396826,Right Foot,2016/2017,False
18.2,21.19,12.08,2.88,15.03,19.2,False,False,True,1.44,4,9.225,1,0.6637362637362638,0.8258241758241758,Left Foot,2016/2017,False
20.41,9.99,8.37,0.597,8.32,3.98,False,False,True,-1,0,-1,0,0.410093091621754,0.40764331210191085,Right Foot,2016/2017,False
20.39,14.78,10.29,1.2855,11.54,8.57,False,False,True,-1,0,-1,0,0.50465914664051,0.5659637076998528,Right Foot,2016/2017,False
154.4,0.98,152.04,0.7785000000000001,11.06,5.19,False,False,True,3.75,4,9.68,0,0.9847150259067357,0.07163212435233161,Right Foot,2016/2017,True
45.28,9.3,22.26,1.2405,16.53,8.27,False,False,True,1.98,2,2.02,1,0.4916077738515901,0.36506183745583043,Head,2016/2017,False
15.64,24.24,5.89,3.3345,14.63,22.23,False,False,True,2.72,2,5.640000000000001,2,0.37659846547314574,0.9354219948849105,Left Foot,2016/2017,False
25.16,16.06,13.51,2.16,15.48,14.4,False,False,True,7.56,1,7.56,0,0.5369634340222575,0.615262321144674,Right Foot,2016/2017,True
19.06,17.61,7.99,2.34,13.07,15.6,False,False,True,5.39,2,8.245,1,0.41920251836306405,0.6857292759706192,Left Foot,2016/2017,False
16.21,26.16,4.66,3.7664999999999997,16.28,25.11,False,False,True,5.95,2,8.865,0,0.2874768661320173,1.0043183220234424,Right Foot,2016/2017,False
18.04,18.24,9.79,2.271,12.68,15.14,False,False,True,-1,0,-1,0,0.5426829268292682,0.7028824833702882,Left Foot,2016/2017,False
27.81,9.18,12.56,0.8235,9.51,5.49,False,False,True,-1,0,-1,0,0.45163610212153904,0.3419633225458468,Right Foot,2016/2017,False
33.58,13.19,16.38,1.236,16.99,8.24,False,False,True,-1,0,-1,0,0.48779035139964266,0.5059559261465157,Left Foot,2016/2017,True
22.25,19.38,12.21,2.7390000000000003,16.4,18.26,False,False,True,3.37,1,3.37,0,0.5487640449438203,0.7370786516853932,Left Foot,2016/2017,False
8.72,22.73,4.97,2.8109999999999995,7.74,18.74,False,False,True,8.81,1,8.81,0,0.5699541284403669,0.8876146788990825,Left Foot,2016/2017,False
41.04,9.98,12.73,1.233,16.62,8.22,False,False,True,0.91,1,0.91,0,0.3101851851851852,0.40497076023391815,Head,2016/2017,False
22.38,19.58,2.51,2.97,15.75,19.8,False,True,False,8.23,6,8.493333333333334,1,0.11215370866845398,0.7037533512064343,Left Foot,2016/2017,False
16.13,26.13,5.57,3.4589999999999996,16.11,23.06,False,False,True,-1,0,-1,0,0.34531928084314945,0.9987600743955363,Right Foot,2016/2017,False
14.42,24.89,7.4,3.5355,13.55,23.57,False,True,False,6.81,4,8.157499999999999,2,0.5131761442441054,0.9396671289875174,Right Foot,2016/2017,True
9.7,32.34,4.97,4.647,11.91,30.98,False,False,True,4.75,1,4.75,1,0.5123711340206186,1.2278350515463918,Right Foot,2016/2017,False
18.27,23.33,4.17,2.952,15.51,19.68,False,False,True,-1,0,-1,0,0.22824302134646962,0.8489326765188834,Left Foot,2016/2017,False
13.52,20.78,9.21,2.5425,11.26,16.95,False,False,True,-1,0,-1,0,0.6812130177514794,0.8328402366863905,Left Foot,2016/2017,False
19.3,10.14,6.32,1.0274999999999999,8.42,6.85,False,False,True,3.19,1,3.19,0,0.32746113989637304,0.43626943005181346,Right Foot,2016/2017,True
18.67,24.22,10.3,3.4425,16.96,22.95,False,False,True,8.16,1,8.16,1,0.5516871987145152,0.9084092126405998,Left Foot,2016/2017,False
32.28,11.06,14.09,1.4294999999999998,13.41,9.53,False,False,True,-1,0,-1,0,0.43649318463444853,0.4154275092936803,Right Foot,2016/2017,False
37.22,7.34,29.74,0.6029999999999999,7.81,4.02,False,False,True,-1,0,-1,0,0.799032778076303,0.20983342289091886,Head,2016/2017,False
18.5,23.53,8.4,3.3015000000000003,16.32,22.01,False,False,True,-1,0,-1,0,0.4540540540540541,0.8821621621621621,Left Foot,2016/2017,False
16.74,26.9,6.61,3.84,16.81,25.6,False,True,False,11.1,3,11.17,2,0.394862604540024,1.0041816009557945,Right Foot,2016/2017,False
12.65,26.53,4.43,3.3075,13.08,22.05,False,False,True,-1,0,-1,0,0.350197628458498,1.03399209486166,Right Foot,2016/2017,False
17.56,25.9,12.54,3.621,17.03,24.14,False,False,True,6.1,1,6.1,0,0.714123006833713,0.9698177676537587,Right Foot,2016/2017,False
14.24,15.38,9.25,1.71,7.81,11.4,False,False,True,-1,0,-1,0,0.6495786516853932,0.5484550561797752,Right Foot,2016/2017,True
13.18,33.97,4.64,4.6515,16.85,31.01,False,False,True,8.63,1,8.63,0,0.3520485584218513,1.2784522003034904,Left Foot,2016/2017,False
14.51,31.36,7.51,4.449,17.03,29.66,False,False,True,11.93,1,11.93,1,0.5175740868366644,1.1736733287388008,Right Foot,2016/2017,False
13.4,17.84,6.86,2.2155,9.09,14.77,False,False,True,-1,0,-1,0,0.5119402985074627,0.6783582089552238,Right Foot,2016/2017,False
57.82,7.05,23.57,0.9105,16.89,6.07,False,False,True,0.63,2,1.045,1,0.40764441369768245,0.2921134555517122,Head,2016/2017,False
56.66,6.94,32.33,0.8355,16.3,5.57,False,False,True,-1,0,-1,0,0.5705965407695023,0.28768090363572185,Head,2016/2017,False
79.38,4.75,63.82,0.5505,16.78,3.67,False,False,True,-1,0,-1,0,0.8039808515998993,0.21138825900730665,Right Foot,2016/2017,True
19.6,16.9,8.92,2.2304999999999997,12.8,14.87,False,False,True,2.11,1,2.11,0,0.4551020408163265,0.6530612244897959,Right Foot,2016/2017,False
30.0,11.68,14.67,1.002,13.42,6.68,False,False,True,-1,0,-1,0,0.489,0.4473333333333333,Left Foot,2016/2017,True
14.74,19.98,4.84,2.4525,11.77,16.35,False,False,True,-1,0,-1,0,0.3283582089552239,0.7985074626865671,Right Foot,2016/2017,False
13.94,29.34,7.55,4.178999999999999,15.45,27.86,False,True,False,10.97,5,11.66,1,0.5416068866571019,1.1083213773314204,Right Foot,2016/2017,False
16.54,17.98,7.21,2.184,11.09,14.56,False,False,True,3.62,1,3.62,0,0.43591293833131806,0.6704957678355502,Right Foot,2016/2017,False
21.1,17.5,10.47,2.322,14.02,15.48,False,False,True,1.57,1,1.57,0,0.4962085308056872,0.6644549763033175,Right Foot,2016/2017,False
21.52,12.73,10.02,1.5659999999999998,10.33,10.44,False,False,True,-1,0,-1,0,0.4656133828996282,0.48001858736059483,Left Foot,2016/2017,True
23.6,18.98,13.66,2.4779999999999998,16.84,16.52,False,False,True,2.7,2,4.37,0,0.5788135593220338,0.7135593220338983,Left Foot,2016/2017,False
54.6,7.73,23.63,0.999,16.91,6.66,False,False,True,2.06,2,3.2800000000000002,1,0.43278388278388275,0.3097069597069597,Head,2016/2017,False
13.89,32.47,9.14,4.467,16.96,29.78,False,False,True,8.9,1,8.9,0,0.6580273578113751,1.2210223182145428,Right Foot,2016/2017,False
55.98,7.22,35.06,0.7725000000000001,15.66,5.15,False,False,True,1.42,1,1.42,1,0.626295105394784,0.27974276527331193,Right Foot,2016/2017,False
43.21,9.22,24.75,1.134,15.22,7.56,False,False,True,-1,0,-1,0,0.5727840777597778,0.35223327933348764,Head,2016/2017,False
65.95,6.09,23.49,0.7635,16.13,5.09,False,False,True,-1,0,-1,0,0.3561789234268385,0.24457922668688398,Right Foot,2016/2017,False
12.29,20.31,6.17,2.526,9.52,16.84,False,False,True,2.62,1,2.62,0,0.5020341741253052,0.774613506916192,Right Foot,2016/2017,False
13.7,25.93,3.94,3.7605,12.89,25.07,False,False,True,-1,0,-1,0,0.2875912408759124,0.9408759124087592,Right Foot,2016/2017,False
18.92,22.02,7.2,3.0795,15.46,20.53,False,False,True,5.1,1,5.1,0,0.38054968287526425,0.8171247357293868,Left Foot,2016/2017,False
13.93,26.08,8.71,3.51,13.43,23.4,False,True,False,7.57,3,7.833333333333333,1,0.6252692031586504,0.9641062455132807,Left Foot,2016/2017,False
11.65,35.24,7.69,5.106,15.18,34.04,False,False,True,14.1,1,14.1,0,0.6600858369098712,1.3030042918454936,Left Foot,2016/2017,False
64.17,6.26,16.85,0.624,15.27,4.16,False,False,True,-1,0,-1,0,0.2625837618824996,0.23796166432912574,Right Foot,2016/2017,False
65.02,5.92,56.09,0.7635,12.24,5.09,False,False,True,-1,0,-1,0,0.8626576438019072,0.18824976930175333,Right Foot,2016/2017,True
22.38,17.31,11.5,2.2529999999999997,14.76,15.02,False,False,True,3.54,2,5.77,0,0.5138516532618409,0.6595174262734584,Left Foot,2016/2017,False
8.14,31.9,5.04,4.6635,9.64,31.09,False,True,False,6.81,1,6.81,0,0.6191646191646192,1.1842751842751842,Left Foot,2016/2017,False
35.41,12.34,17.87,0.2595,16.85,1.73,False,False,True,-1,0,-1,0,0.5046597006495341,0.4758542784524147,Left Foot,2016/2017,False
22.57,18.16,14.22,2.3475,15.86,15.65,False,False,True,3.06,1,3.06,0,0.6300398759415153,0.7027027027027026,Right Foot,2016/2017,False
43.09,9.14,11.8,0.594,16.44,3.96,False,False,True,-1,0,-1,0,0.2738454397772105,0.38152703643536784,Left Foot,2016/2017,False
23.28,19.41,16.11,2.7914999999999996,16.97,18.61,False,True,False,8.81,6,9.025,1,0.6920103092783505,0.7289518900343642,Left Foot,2016/2017,False
19.33,13.59,12.91,1.515,10.83,10.1,False,False,True,1.57,1,1.57,0,0.6678737713398862,0.5602690118986032,Right Foot,2016/2017,False
64.6,6.26,36.26,0.7245,16.65,4.83,False,False,True,0.61,2,0.71,0,0.5613003095975232,0.25773993808049533,Head,2016/2017,False
13.36,30.37,6.59,4.4415,15.25,29.61,False,False,True,12.28,1,12.28,0,0.49326347305389223,1.1414670658682635,Right Foot,2016/2017,False
12.6,32.25,3.86,4.5915,15.58,30.61,False,False,True,12.59,2,14.31,1,0.30634920634920637,1.2365079365079366,Right Foot,2016/2017,False
19.64,22.91,12.25,3.2895,16.82,21.93,False,False,True,5.05,3,5.283333333333334,0,0.6237270875763747,0.8564154786150713,Right Foot,2016/2017,False
23.05,14.28,5.8,1.647,13.67,10.98,False,False,True,1.5,1,1.5,0,0.2516268980477223,0.5930585683297179,Right Foot,2016/2017,False
22.73,10.38,10.12,1.086,9.39,7.24,False,False,True,1.24,2,2.815,0,0.4452265728112626,0.41311042674879017,Right Foot,2016/2017,False
11.16,26.55,4.19,3.4635,11.57,23.09,False,False,True,-1,0,-1,0,0.37544802867383514,1.0367383512544803,Left Foot,2016/2017,False
15.99,13.95,7.98,1.686,8.54,11.24,False,False,True,-1,0,-1,0,0.49906191369606007,0.5340838023764852,Left Foot,2016/2017,False
18.79,22.58,14.56,2.6895,15.4,17.93,False,False,True,5.32,1,5.32,0,0.7748802554550294,0.8195848855774348,Right Foot,2016/2017,False
22.41,15.21,13.16,1.6845,13.38,11.23,False,False,True,1.88,1,1.88,0,0.5872378402498885,0.5970548862115127,Right Foot,2016/2017,False
20.37,13.88,12.59,1.6485,11.37,10.99,False,False,True,1.24,1,1.24,0,0.6180657830142365,0.5581737849779086,Left Foot,2016/2017,False
32.58,10.12,18.71,0.372,13.19,2.48,False,False,True,-1,0,-1,0,0.5742786985880909,0.4048496009821977,Right Foot,2016/2017,False
22.96,18.46,12.48,2.529,16.15,16.86,False,False,True,9.2,1,9.2,1,0.5435540069686411,0.7033972125435539,Right Foot,2016/2017,True
18.03,25.2,11.9,3.6525,17.02,24.35,False,True,False,10.55,7,10.941428571428572,1,0.6600110926234054,0.9439822518025512,Left Foot,2016/2017,False
31.73,13.57,7.21,1.782,16.95,11.88,False,False,True,1.63,1,1.63,0,0.22722975102426726,0.5341947683580208,Other,2016/2017,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Left Foot,2016/2017,True
17.95,23.28,4.63,3.2025,16.2,21.35,False,False,True,8.32,4,10.727500000000001,0,0.25793871866295265,0.9025069637883009,Right Foot,2016/2017,False
14.74,24.92,10.41,3.549,13.35,23.66,False,False,True,7.69,1,7.69,0,0.7062415196743554,0.9056987788331071,Left Foot,2016/2017,False
14.13,28.13,7.18,4.023,14.99,26.82,False,False,True,8.43,2,10.82,0,0.508138711960368,1.0608634111818824,Left Foot,2016/2017,False
19.61,22.48,3.64,3.072,16.92,20.48,False,False,True,-1,0,-1,0,0.18561958184599694,0.8628250892401836,Right Foot,2016/2017,False
16.74,21.82,11.62,2.7375,13.25,18.25,False,False,True,3.75,1,3.75,0,0.6941457586618877,0.7915173237753884,Right Foot,2016/2017,False
19.26,23.54,11.16,2.7765,17.06,18.51,False,False,True,-1,0,-1,0,0.5794392523364486,0.8857736240913809,Right Foot,2016/2017,False
12.12,23.58,7.19,3.0885,11.13,20.59,False,False,True,-1,0,-1,0,0.5932343234323433,0.9183168316831685,Right Foot,2016/2017,False
20.74,21.83,14.38,2.2815,16.95,15.21,False,False,True,-1,0,-1,0,0.6933461909353906,0.817261330761813,Left Foot,2016/2017,False
20.24,20.8,13.76,2.9595,15.48,19.73,False,False,True,3.04,1,3.04,0,0.6798418972332017,0.7648221343873518,Left Foot,2016/2017,False
31.9,7.47,26.34,0.693,6.43,4.62,False,False,True,-1,0,-1,0,0.8257053291536051,0.20156739811912225,Right Foot,2016/2017,False
53.34,6.26,3.84,1.371,5.94,9.14,False,False,True,4.95,1,4.95,0,0.07199100112485939,0.11136107986501688,Left Foot,2016/2017,True
37.37,11.82,17.15,1.038,17.02,6.92,False,False,True,-1,0,-1,0,0.45892427080545894,0.45544554455445546,Left Foot,2016/2017,True
14.72,29.67,11.57,4.3155,16.01,28.77,False,False,True,-1,0,-1,0,0.7860054347826086,1.0876358695652175,Left Foot,2016/2017,False
15.28,29.81,11.79,4.249499999999999,16.99,28.33,False,False,True,10.11,1,10.11,0,0.7715968586387434,1.111910994764398,Left Foot,2016/2017,False
24.85,17.5,5.32,2.616,15.82,17.44,False,False,True,1.36,1,1.36,1,0.2140845070422535,0.6366197183098591,Left Foot,2016/2017,False
37.0,10.96,3.25,1.6215,13.42,10.81,False,False,True,5.3,1,5.3,0,0.08783783783783784,0.3627027027027027,Left Foot,2016/2017,False
29.4,7.75,15.52,0.396,8.58,2.64,False,False,True,6.14,2,6.865,0,0.527891156462585,0.29183673469387755,Left Foot,2016/2017,False
18.25,23.65,8.52,3.2025,16.2,21.35,False,False,True,10.14,1,10.14,1,0.46684931506849314,0.8876712328767122,Left Foot,2016/2017,False
57.22,6.58,24.44,0.6,14.65,4.0,False,False,True,-1,0,-1,0,0.42712338343236633,0.25602936036350926,Head,2016/2017,False
15.78,27.83,7.07,3.9509999999999996,16.55,26.34,False,False,True,6.41,3,10.816666666666668,2,0.44803548795944237,1.0487959442332067,Right Foot,2016/2017,False
29.1,15.41,15.26,1.6365,17.05,10.91,False,False,True,-1,0,-1,0,0.5243986254295532,0.5859106529209622,Right Foot,2016/2017,False
12.68,33.97,8.59,4.9695,15.93,33.13,False,True,False,9.36,4,10.065000000000001,0,0.6774447949526814,1.2563091482649842,Left Foot,2016/2017,False
49.06,8.42,25.95,1.0875,16.49,7.25,False,False,True,0.8,1,0.8,0,0.5289441500203832,0.3361190379127598,Head,2016/2017,False
26.04,11.92,13.74,1.485,12.07,9.9,False,False,True,3.25,1,3.25,0,0.5276497695852534,0.46351766513056836,Right Foot,2016/2017,False
48.47,8.23,1.09,0.7529999999999999,12.07,5.02,False,False,True,-1,0,-1,0,0.02248813699195379,0.249020012378791,Right Foot,2016/2017,False
33.13,9.2,21.61,0.6839999999999999,10.67,4.56,False,False,True,-1,0,-1,0,0.6522789012979172,0.3220645940235436,Right Foot,2016/2017,False
14.93,26.57,7.49,3.3255000000000003,14.96,22.17,False,False,True,8.05,1,8.05,0,0.5016744809109176,1.0020093770931011,Left Foot,2016/2017,False
14.81,19.0,9.17,2.2529999999999997,10.31,15.02,False,False,True,2.97,1,2.97,0,0.6191762322754895,0.6961512491559757,Left Foot,2016/2017,False
17.23,24.9,8.87,3.5069999999999997,16.11,23.38,False,False,True,8.36,1,8.36,1,0.5147997678467788,0.9349970980847359,Left Foot,2016/2017,True
22.2,20.0,6.98,2.6265,16.49,17.51,False,False,True,5.41,1,5.41,0,0.3144144144144144,0.7427927927927928,Right Foot,2016/2017,False
48.06,8.78,28.34,0.666,16.91,4.44,False,False,True,4.67,1,4.67,0,0.589679567207657,0.35185185185185186,Left Foot,2016/2017,False
12.64,15.4,2.8,1.0605,8.39,7.07,False,False,True,-1,0,-1,0,0.22151898734177214,0.6637658227848101,Right Foot,2016/2017,False
17.72,24.84,8.86,3.0989999999999998,16.54,20.66,False,False,True,5.64,1,5.64,0,0.5,0.9334085778781038,Left Foot,2016/2017,False
13.45,30.59,8.24,4.2135,15.28,28.09,False,False,True,9.13,1,9.13,0,0.612639405204461,1.1360594795539034,Left Foot,2016/2017,False
38.98,8.56,25.3,0.882,14.05,5.88,False,False,True,-1,0,-1,0,0.6490507952796306,0.3604412519240637,Left Foot,2016/2017,True
11.17,16.72,1.87,1.9889999999999999,5.03,13.26,False,False,True,6.37,1,6.37,0,0.1674127126230976,0.45031333930170103,Left Foot,2016/2017,False
14.1,18.72,7.52,2.127,10.18,14.18,False,False,True,-1,0,-1,0,0.5333333333333333,0.7219858156028369,Left Foot,2016/2017,False
40.05,10.36,43.28,1.5705,12.71,10.47,False,False,True,2.87,1,2.87,0,1.0806491885143572,0.31735330836454434,Left Foot,2016/2017,False
